#METADATA
#Channel identifier,Info_Respondent_Name,Info_Respondent_Gender,Info_Respondent_Age,Info_Respondent_Group,Info_Interval_Type,Info_Interval_Group,Info_Interval_Label,Info_Interval_Start,Info_Interval_Duration,Info_Interval_ParentLabel,Info_Interval_ParentStart,Info_Interval_ParentDuration,Info_AOI_Duration%,Info_AOI_ValidData,Info_AOI_SizePx2,Info_AOI_SizeCm2,Info_AOI_Size%,AOI_GazeMetrics_DwellCount,AOI_GazeMetrics_RevisitCountGazeDwells,AOI_GazeMetrics_HitSequence,AOI_GazeMetrics_HitTimeAoi,AOI_GazeMetrics_HitTimeParent,AOI_GazeMetrics_DwellTimeGazeMs,AOI_GazeMetrics_DwellTimeGaze%,AOI_GazeMetrics_FirstDwellDuration,AOI_GazeMetrics_LastDwellDuration,AOI_GazeMetrics_SkipCount,AOI_FixationMetrics_DwellsFixations,AOI_FixationMetrics_RevisitCountFixationDwells,AOI_FixationMetrics_FixationCount,AOI_FixationMetrics_TtffSequence,AOI_FixationMetrics_TtffAoi,AOI_FixationMetrics_TtffParent,AOI_FixationMetrics_TtffMax,AOI_FixationMetrics_DwellTimeFixationMs,AOI_FixationMetrics_DwellTimeFixation%,AOI_FixationMetrics_DurationFixation,AOI_FixationMetrics_FirstFixationDuration,AOI_FixationMetrics_LastFixationDuration,AOI_FixationMetrics_DispersionFixation,AOI_SaccadeMetrics_DwellsSaccades,AOI_SaccadeMetrics_SaccadeCount,AOI_SaccadeMetrics_EntrySaccadeOnsetAoi,AOI_SaccadeMetrics_EntrySaccadeOnsetParent,AOI_SaccadeMetrics_DurationSaccade,AOI_SaccadeMetrics_AmplitudeSaccade,AOI_SaccadeMetrics_PeakVelocitySaccade,AOI_SaccadeMetrics_PeakAccelerationSaccade,AOI_SaccadeMetrics_PeakDecelerationSaccade,AOI_SaccadeMetrics_DirectionSaccade,AOI_MouseMetrics_MouseClicks
#Group,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,AOI Info,AOI Info,AOI Info,AOI Info,AOI Info,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Mouse based metrics
#Unit,,,,,,,,Milliseconds,Milliseconds,,Milliseconds,Milliseconds,Percentage,Percentage,Square pixels,Square centimeters,Percentage,,,Index,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,,,,,Index,Milliseconds,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,Milliseconds,Degrees,,,Milliseconds,Milliseconds,Milliseconds,Degrees,Degrees per second,Degrees per second squared,Degrees per second squared,Degrees,
#Short unit,,,,,,,,ms,ms,,ms,ms,%,%,px^2,cm^2,%,,,,ms,ms,ms,%,ms,ms,,,,,,ms,ms,ms,ms,%,ms,ms,ms,deg,,,ms,ms,ms,deg,deg/s,deg/s^2,deg/s^2,deg,
#Description,"Name of the respondent.","Gender of the respondent.","Age of the respondent.","Group of the respondent.","Type of the interval that the metrics refers to.","Group of the interval.","Name of the interval.","Start time of the interval (relative to recording start).","Duration of the interval.","Name of the parent.","Start time of the parent (relative to recording start).","Duration of the parent.","Percentage of the parent's duration during which the AOI was active.","Percentage of collected and interpolated samples during the interval. Values below 100% indicate missing data.","Size of the AOI in square pixels.","Size of the AOI in square centimeters.","Percentage of the stimulus' area covered by the AOI.","Count of how often the respondent's gaze entered the AOI (i.e. how often the AOI was visited).","Count of how often the respondent looked back at the AOI after the first dwell.","Index of the order in which the AOIs were gazed at for the first time for the current parent.","Time point at which the gaze entered the AOI for the first time (relative to AOI onset).","Time point at which the gaze entered the AOI for the first time (relative to parent interval onset).","Total time during which the respondent's gaze was recorded inside the AOI.","How much time the respondent spent gazing at the AOI in relation to the time during which the AOI was active.","Duration of the respondent's very first dwell on the AOI.","Duration of the respondent's very last dwell on the AOI.","How many gaze dwells there were without any detected fixation.","Count of how often the respondent looked at the AOI and fixated on it at least once.  A new dwell is counted if the respondent fixated at any location outside the AOI, and then revisited the AOI with at least one fixation.","Count of how often the respondent looked back and fixated at the AOI after the first dwell.","Count of all fixations detected inside the AOI, summed up across all dwells.","Index of the order in which the AOIs were fixated at for the first time for the current parent.","Start time of the respondent's first fixation detected inside the AOI (relative to AOI onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset). In case the respondent did not fixate on the AOI, the parent's presentation duration (as maximally possible time) is used as TTFF.","Total time the respondent spent fixating at the AOI (i.e. the sum of all fixation durations inside this AOI).","How much time the respondent spent fixating at the AOI in relation to the time during which the AOI was active.","Average duration of all the respondent's fixations detected inside the AOI.","Duration of the respondent's very first fixation detected inside the AOI.","Duration of the respondent's very last fixation detected inside the AOI.","Average dispersion of all the respondent's fixations detected inside the AOI (i.e. how much the fixation's gaze points are spread out).","Count of how often the respondent looked at the AOI with at least one whole saccade detected between entry and exit.","Count of all saccades with start and end points detected inside the AOI, summed up across all dwells.","Start time of the respondent's first saccade entering the AOI (relative to AOI onset).","Start time of the respondent's first saccade entering the AOI (relative to parent interval onset).","Average duration of all the respondent's saccades detected inside the AOI.","Average amplitude of all the respondent's saccades detected inside the AOI (i.e. angular distance that the eyes travelled from start point to end point).","Average peak velocity of all the respondent's saccades detected inside the AOI (i.e.  the maximal speed of the eyes during this saccade).","Average peak acceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal increase in speed of the eyes during this saccade).","Average peak deceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal decrease in speed of the eyes during this saccade).","Average direction of all the respondent's saccades detected inside the AOI, indicated as clockwise angles: 0 degrees mean a horizontal saccade from left to right, 90 degrees a vertical saccade from top to bottom.","Count of all the respondent's mouse clicks detected inside the AOI."
#DATA
"Study Name","Respondent Name","Respondent Gender","Respondent Age","Respondent Group","Type","Group","Label","Start","Duration (ms)","Parent Label","Parent Start","Parent Duration","Duration (%)","Valid data","Size (px2)","Size (cm2)","Size (%)","Dwell count","Revisit count (gaze dwells)","Hit sequence","Hit time (AOI)","Hit time (Parent)","Dwell time (gaze, ms)","Dwell time (gaze, %)","First dwell duration","Last dwell duration","Skip count","Dwells with fixations","Revisit count (fixation dwells)","Fixation count","TTFF sequence","TTFF (AOI)","TTFF (Parent)","TTFF (max.)","Dwell time (fixation, ms)","Dwell time (fixation, %)","Duration of average fixation","First fixation duration","Last fixation duration","Dispersion of average fixation","Dwells with saccades","Saccade count","Entry saccade onset (AOI)","Entry saccade onset (Parent)","Duration of average saccade","Amplitude of average saccade","Peak velocity of average saccade","Peak acceleration of average saccade","Peak deceleration of average saccade","Direction of average saccade","Mouse click count"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","HotelesPage2","936669.71","76713.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Hoteles3","937897.33","47706.07","HotelesPage2","936669.71","76713.65","62.19","86.85","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","76713.65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Hoteles3","967290.79","18312.61","HotelesPage2","936669.71","76713.65","23.87","99.46","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","76713.65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Hoteles2","998452.24","7505.17","HotelesPage2","936669.71","76713.65","9.78","93","NA","NA","NA","3","2","1","17.51","61800.04","6207.78","82.71","3232.31","486.44","1","1","0","9","1","261.26","62043.8","62043.8","741.7","9.88","82.41","62.67","77.55","0.32","2","66","NA","NA","68.23","3.04","126.43","16286.29","-5386.75","180.08","2"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Hoteles2","1008448.51","4924.01","HotelesPage2","936669.71","76713.65","6.42","63.88","NA","NA","NA","1","0","2","3091.94","74870.74","312.9","6.35","311.87","311.87","0","1","0","1","2","3301.81","75080.61","75080.61","61.91","1.26","61.91","61.91","61.91","0.19","NA","NA","2949.7","74728.5","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","AgodaPage3","1071879.63","68176.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Agoda3","1074022.59","31960.7","AgodaPage3","1071879.63","68176.2","46.88","67.59","NA","NA","NA","6","5","1","2224.77","4367.74","5843.87","18.28","127.06","1317.39","1","3","2","11","1","18849.17","22750.49","22750.49","2648.73","8.29","240.79","272.2","171.37","0.45","3","58","NA","NA","42.04","1.84","68.12","3888.54","-2462.32","183.77","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Agoda3","1119976.88","20077.96","AgodaPage3","1071879.63","68176.2","29.45","63.58","NA","NA","NA","15","14","2","4.14","48101.38","6539.3","32.57","264.64","1755","9","3","2","9","2","0","48097.25","48097.25","946.03","4.71","105.11","40.8","61.32","0.43","10","61","NA","NA","59.25","2.19","130.21","4713.01","-40973.91","187.34","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","VrboPage3","1178777.73","61091.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Vrbo3","1180872.68","26643.35","VrboPage3","1178777.73","61091.37","43.61","54.87","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61091.37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Vrbo3","1203403.73","15827.58","VrboPage3","1178777.73","61091.37","25.91","76.95","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61091.37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Vrbo3","1222148.18","7555.16","VrboPage3","1178777.73","61091.37","12.37","79.13","NA","NA","NA","3","2","1","1552.78","44923.22","3219.15","42.61","2066.2","406.24","0","2","1","10","1","1828.66","45199.1","45199.1","762.26","10.09","76.23","66.34","86.63","0.41","3","34","1484.19","44854.63","40.86","1.65","59.75","27868.99","-1545.43","196.4","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Vrbo3","1232950.71","6913.84","VrboPage3","1178777.73","61091.37","11.32","86.43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61091.37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","HotelesPage3","1272168","65811.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Hoteles3","1273553.36","17827.58","HotelesPage3","1272168","65811.27","27.09","52.72","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65811.27","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Hoteles3","1300832.35","7186.07","HotelesPage3","1272168","65811.27","10.92","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65811.27","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Hoteles3","1319058.01","3145.98","HotelesPage3","1272168","65811.27","4.78","74.35","NA","NA","NA","1","0","1","4.01","46894.01","3047.15","96.86","3112.5","3112.5","0","1","0","5","1","0","46890.01","46890.01","603.48","19.18","120.7","137.67","124.47","0.49","1","24","NA","NA","49.28","1.97","87.47","5360.68","-2688.43","198.08","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Hoteles3","1322337.99","15633.05","HotelesPage3","1272168","65811.27","23.75","91.39","NA","NA","NA","6","5","2","1479.61","51649.6","8834.64","56.51","769.44","141.62","1","3","2","21","2","1815.26","51985.25","51985.25","1793.76","11.47","85.42","126.64","110.48","0.38","5","101","1408.43","51578.42","51.5","2.22","80.82","5371.68","-2488.09","169.52","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","HotelesPage","82859.01","247892.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Hoteles1","84265.28","29679.52","HotelesPage","82859.01","247892.64","11.97","91.36","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247892.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Hoteles1","116671.76","145195.44","HotelesPage","82859.01","247892.64","58.57","97.42","NA","NA","NA","47","46","1","2267.09","36079.85","73065.99","50.32","8409.97","475.82","3","35","34","306","1","2272.7","36085.46","36085.46","41792.18","28.78","136.58","203.46","128.9","0.42","39","675","2222.73","36035.49","32.02","1.75","53.79","9018.05","-2374.19","197.41","28"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Reserva Hoteles1","290329.94","16644.69","HotelesPage","82859.01","247892.64","6.71","95.85","NA","NA","NA","7","6","2","13.56","207484.49","11978.26","71.96","2367.38","279.24","0","7","6","50","2","133.35","207604.28","207604.28","5990.11","35.99","119.8","60.92","60.83","0.4","7","112","NA","NA","38","2.6","68.93","7782.33","-2205.9","194.24","3"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Hoteles1","313944.53","16799.94","HotelesPage","82859.01","247892.64","6.78","95.01","NA","NA","NA","8","7","3","3043.67","234129.2","6601.73","39.3","1536.16","235.04","0","8","7","27","3","3106.31","234191.84","234191.84","3443.82","20.5","127.55","69.5","62.62","0.39","8","57","2988.25","234073.77","32.98","1.97","58.54","3037.21","-1388.4","161.64","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","AgodaPage","389136.22","114616.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Agoda1","391120.57","26366.47","AgodaPage","389136.22","114616.37","23","96.82","NA","NA","NA","1","0","1","6","1990.35","197.01","0.75","246.53","246.53","0","1","0","2","1","0","1984.35","1984.35","116.74","0.44","58.37","44.31","72.43","0.41","1","1","NA","NA","76.56","0.11","90.2","8261.99","-153151.03","161.57","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Agoda1","420504.17","40704.25","AgodaPage","389136.22","114616.37","35.51","97.05","NA","NA","NA","6","5","2","2329.44","33697.4","1921.87","4.72","428.3","300.11","2","4","3","5","2","2528.45","33896.41","33896.41","900.82","2.21","180.16","175.54","220.86","0.45","5","20","2306.53","33674.49","35.35","1.39","51.6","1727.46","-845.35","190.26","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Reserva Agoda1","475351.25","7647.23","AgodaPage","389136.22","114616.37","6.67","91.61","NA","NA","NA","3","2","3","5.85","86220.89","6644.04","86.88","2052.43","3917.19","0","3","2","26","3","93.67","86308.7","86308.7","3083.3","40.32","118.59","94.73","190.58","0.4","3","64","NA","NA","34.43","2.36","65.34","6564.33","-1626.09","141.49","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Agoda1","495676.75","8073.93","AgodaPage","389136.22","114616.37","7.04","96.33","NA","NA","NA","4","3","4","119.01","106659.55","4317.08","53.47","3166.13","144.62","1","2","1","16","4","519.7","107060.23","107060.23","1542.24","19.1","96.39","78.47","78.74","0.39","3","45","79.08","106619.61","38.76","1.63","56.74","12259.67","-1429.29","184.46","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","VrboPage","562264.09","171113.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Vrbo1","564453.17","110140.58","VrboPage","562264.09","171113.74","64.37","94.57","NA","NA","NA","9","8","2","16645.18","44623.23","2266.88","2.06","423.71","468.36","3","6","5","11","2","16653.16","44631.21","44631.21","1143.62","1.04","103.97","95.22","108.13","0.45","8","30","16621.27","44599.32","32.24","3.38","68.33","15997.76","-1236.33","215.91","1"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Vrbo1","585033.29","105839.94","VrboPage","562264.09","171113.74","61.85","95.09","NA","NA","NA","33","32","3","16095.54","48374.23","9414.2","8.89","460.09","329.23","5","23","22","50","3","26104.13","58382.82","58382.82","7023.98","6.64","140.48","67.04","61.91","0.38","28","103","15944.68","48223.37","30.22","1.78","51.08","1807.78","-1164.7","200.02","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista previa Reserva Vrbo","597511.13","19879.02","VrboPage","562264.09","171113.74","11.62","97.69","NA","NA","NA","6","5","1","9.14","35256.18","5548.4","27.91","325.24","2787.21","3","3","2","19","1","772.04","36019.08","36019.08","2895.83","14.57","152.41","154.53","188.66","0.46","5","50","NA","NA","32.8","1.98","59.48","11023.58","-1428.62","177.91","1"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final","724276.4","9091.51","VrboPage","562264.09","171113.74","5.31","94.4","NA","NA","NA","2","1","4","589.79","162602.1","3413.42","37.55","3246.45","380.16","0","2","1","12","4","512.59","162524.9","162524.9","1483.14","16.31","123.59","162.78","96.96","0.41","2","33","NA","NA","47.79","2.24","72.39","2974.55","-1516.49","189.88","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","HotelesPage2","792329.79","182895.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Hoteles3","793585.56","21219.8","HotelesPage2","792329.79","182895.84","11.6","91.17","NA","NA","NA","1","0","2","16890.43","18146.2","262.99","1.24","377.02","377.02","0","1","0","1","1","16994.2","18249.97","18249.97","234.31","1.1","234.31","234.31","234.31","0.52","1","2","NA","NA","55.9","5.31","90.01","3033.81","-2612.67","210.99","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Hoteles3","808189.63","79482.39","HotelesPage2","792329.79","182895.84","43.46","98.02","NA","NA","NA","19","18","1","1114.17","16974.01","22617.74","28.46","222.43","252.3","1","16","15","87","2","2804.14","18663.98","18663.98","11690.96","14.71","134.38","132.7","260.21","0.42","17","228","1074.39","16934.23","35.22","1.5","56.3","8870.57","-1191.24","182.47","8"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Hoteles2","959245.64","7739.12","HotelesPage2","792329.79","182895.84","4.23","95.12","NA","NA","NA","2","1","3","18.86","166934.71","6736.81","87.05","6540.94","497.82","0","2","1","23","3","0","166915.85","166915.85","2623.91","33.9","114.08","26.79","121.9","0.41","2","74","NA","NA","37.13","3.54","77.43","3071.49","-2442.53","203.32","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Hoteles2","966984.76","8227.46","HotelesPage2","792329.79","182895.84","4.5","84.63","NA","NA","NA","3","2","4","424.29","175079.26","5074.42","61.68","1525.12","376.53","0","2","1","15","4","524.45","175179.42","175179.42","2030.33","24.68","135.36","69.42","156.73","0.44","3","50","355.78","175010.75","39.73","1.49","56.7","12845.75","-1733.26","130.63","1"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","AgodaPage2","1033597.29","251488.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Agoda2","1035585.13","17500.9","AgodaPage2","1033597.29","251488.57","6.96","89.39","NA","NA","NA","3","2","1","4.32","1992.17","460.12","2.63","403.48","110.62","1","2","1","2","1","0","1987.85","1987.85","124.22","0.71","62.11","28.23","95.99","0.31","2","6","NA","NA","48.41","1.34","60.32","20945.73","-1331.46","177.44","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Agoda2","1055942.27","83169.88","AgodaPage2","1033597.29","251488.57","33.07","95.61","NA","NA","NA","22","21","2","324.04","22669.03","16499.22","19.84","3307.2","215.63","2","16","15","66","2","804.29","23149.27","23149.27","8521.88","10.25","129.12","61.43","63.56","0.41","19","147","299.91","22644.89","34.07","1.42","53.06","10872.97","-8460.06","199.66","4"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Agoda2","1267150.31","3542.78","AgodaPage2","1033597.29","251488.57","1.41","100","NA","NA","NA","1","0","3","10.72","233563.74","3395.16","95.83","3393.91","3393.91","0","1","0","18","3","0","233553.02","233553.02","2219.85","62.66","123.33","99.25","113.18","0.41","1","28","NA","NA","32.56","3.69","72.52","2832.37","-16494.74","167.97","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Agoda2","1273242.64","11838.29","AgodaPage2","1033597.29","251488.57","4.71","85.71","NA","NA","NA","4","3","4","158.25","239803.6","3842.11","32.45","2878.22","443.24","3","1","0","12","4","290.26","239935.62","239935.62","1368.69","11.56","114.06","109.92","80.14","0.4","4","38","120.89","239766.25","37.3","1.86","59.96","2160.06","-1145.27","187.61","1"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","VrboPage2","1343535.85","166188.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Vrbo2","1345480.07","63651.03","VrboPage2","1343535.85","166188.42","38.3","94.14","NA","NA","NA","1","0","2","29335.74","63117.39","147.87","0.23","139.25","139.25","0","1","0","1","2","29343.39","63125.03","63125.03","91.06","0.14","91.06","91.06","91.06","0.36","NA","NA","29265.92","63047.57","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros VRBO2","1362137.82","59481.31","VrboPage2","1343535.85","166188.42","35.79","95.28","NA","NA","NA","8","7","1","16.69","18618.66","6063.15","10.19","1154.1","346.66","0","7","6","33","1","0","18601.97","18601.97","4440.63","7.47","134.56","86.76","89.3","0.38","8","55","NA","NA","30.22","1.58","54.83","9461.85","-3164.54","206.6","6"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Reserva Vrbo2","1443049.86","58927.91","VrboPage2","1343535.85","166188.42","35.46","95.85","NA","NA","NA","10","9","3","1366.68","100880.69","6339.51","10.76","265.89","1032.59","2","7","6","16","3","10061.32","109575.33","109575.33","1911.86","3.24","119.49","141.16","95.17","0.45","9","58","1336.85","100850.87","43.71","1.96","63.12","19649.48","-2257.76","189.9","1"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Vrbo2","1504751.54","4966.2","VrboPage2","1343535.85","166188.42","2.99","88.12","NA","NA","NA","2","1","4","1.55","161217.24","2294.62","46.2","1615.28","801.94","0","1","0","8","4","9.69","161225.38","161225.38","705.11","14.2","88.14","61.27","77.93","0.49","1","31","NA","NA","36.75","1.91","63.45","11031.52","-1523.29","174.22","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Stimulus","","HotelesPage3","1568877.41","270672.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Opciones Hoteles3","1571421.48","13297.47","HotelesPage3","1568877.41","270672.63","4.91","85.29","NA","NA","NA","2","1","1","11561.71","15425.96","443.8","3.34","188.08","269.63","0","2","1","2","1","11695.75","15559.99","15559.99","205","1.54","102.5","61.91","143.09","0.44","2","2","11441.26","15305.51","63.13","1.17","65.13","2519.15","-661.44","305.13","0"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Filtros Hoteles3","1587147.13","47834.66","HotelesPage3","1568877.41","270672.63","17.67","94.85","NA","NA","NA","5","4","2","9954.7","28224.42","11617.69","24.29","273.68","9239.75","1","3","2","47","2","10037.96","28307.68","28307.68","6586.07","13.77","140.13","74.79","76.74","0.4","4","101","9900.78","28170.5","38.22","1.57","59.34","9871.02","-1566.19","180.29","2"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Vista Previa Reserva Hoteles3","1825013.19","8387.1","HotelesPage3","1568877.41","270672.63","3.1","84.96","NA","NA","NA","4","3","3","3.19","256138.97","6126.51","73.05","4811.58","243.18","1","3","2","20","3","307.02","256442.8","256442.8","2485.63","29.64","124.28","63.6","62.79","0.41","3","53","NA","NA","40.32","3.52","83.52","7105.45","-3205.29","185.11","5"
"Hoteles Grupo 2","RESPONDENT3","MALE","34","Default","Dynamic AOI","NA","Reserva Final Hoteles3","1833400.29","6144.89","HotelesPage3","1568877.41","270672.63","2.27","74.06","NA","NA","NA","3","2","4","428.98","264951.86","3269.61","53.21","1956.02","1169.73","0","1","0","8","4","922.64","265445.52","265445.52","715.62","11.65","89.45","93.37","61.92","0.44","2","28","322.77","264845.65","55.31","1.54","67.57","2347.95","-1888.29","123.24","0"
